"Title","URL handle","Description","Vendor","Published on online store","Status","Image Src","Inventory quantity","Price","Price / International","Compare-at price","Tags"
"kilukki","kilukki","<p>
  <strong>Book Title:</strong> கிளுக்கி (kilukki)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/pablo-arivukkuyil"" title=""pablo-arivukkuyil"">
    பாப்லோ அறிவுக்குயில் (Pablo Arivukkuyil)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/new-century-book-house"" title=""new-century-book-house"">
    நியூசெஞ்சுரி புக் ஹவுஸ் (New Century Book House)
  </a><br>
  <strong>Year:</strong> 2021<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/short-story"" title=""short-story"">
    சிறுகதை (Short Story)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%95%E0%AE%BF%E0%AE%B3%E0%AF%81%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BF_jpg.webp","10","65","","","New Century Book House, Pablo Arivukkuyil, Short Story, tamil-books"
"thamuru","thamuru","<p>
  <strong>Book Title:</strong> தமுரு (thamuru)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/pablo-arivukkuyil"" title=""pablo-arivukkuyil"">
    பாப்லோ அறிவுக்குயில் (Pablo Arivukkuyil)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/ethir-veliyeedu"" title=""ethir-veliyeedu"">
    எதிர் வெளியீடு (Ethir Veliyeedu)
  </a><br>
  <strong>Year:</strong> 2014<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
    நாவல் (Novel)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 261<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> 9789384646110
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%A4%E0%AE%AE%E0%AF%81%E0%AE%B0%E0%AF%81_jpg.webp","10","220","","","Ethir Veliyeedu, Pablo Arivukkuyil, Novel, tamil-books"
"paaplo-arivukkuyil-sirukathaikal","paaplo-arivukkuyil-sirukathaikal","<p>
  <strong>Book Title:</strong> பாப்லோ அறிவுக்குயில் சிறுகதைகள் (paaplo-arivukkuyil-sirukathaikal)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/pablo-arivukkuyil"" title=""pablo-arivukkuyil"">
    பாப்லோ அறிவுக்குயில் (Pablo Arivukkuyil)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/arivu-pathippagam"" title=""arivu-pathippagam"">
    அறிவுப் பதிப்பகம் (Arivu Pathippagam)
  </a><br>
  <strong>Year:</strong> 2009<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/short-story"" title=""short-story"">
    சிறுகதை (Short Story)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 193<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%AA%E0%AE%BE%E0%AE%AA%E0%AF%8D%E0%AE%B2%E0%AF%8B_%E0%AE%85%E0%AE%B1%E0%AE%BF%E0%AE%B5%E0%AF%81%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AF%81%E0%AE%AF%E0%AE%BF%E0%AE%B2%E0%AF%8D_%E0%AE%9A%E0%AE%BF%E0%AE%B1%E0%AF%81%E0%AE%95%E0%AE%A4%E0%AF%88%E0%AE%95%E0%AE%B3%E0%AF%8D_jpg.webp","10","90","","","Arivu Pathippagam, Pablo Arivukkuyil, Short Story, tamil-books"
"chithambara-ragasiyam","chithambara-ragasiyam","<p>
  <strong>Book Title:</strong> சிதம்பர ரகசியம் (chithambara-ragasiyam)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/k-p-poornachandra-tejaswi"" title=""k-p-poornachandra-tejaswi"">
     (K. P. Poornachandra Tejaswi)
  </a><br>
  <strong>Translator:</strong>
 <a href=""https://dodobooks.in/collections/p-krishnasamy"" title=""p-krishnasamy"">
    ப. கிருஷ்ணசாமி (P. Krishnasamy)
  </a><br />
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/sahitya-akademy"" title=""sahitya-akademy"">
    சாகித்திய அகாடெமி (Sahitya Akademy)
  </a><br>
  <strong>Year:</strong> 2000<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
    நாவல், மொழிபெயர்ப்பு (Novel, Translation)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> 8126008342
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%9A%E0%AE%BF%E0%AE%A4%E0%AE%AE%E0%AF%8D%E0%AE%AA%E0%AE%B0_%E0%AE%B0%E0%AE%95%E0%AE%9A%E0%AE%BF%E0%AE%AF%E0%AE%AE%E0%AF%8D_jpg.webp","10","250","","","Sahitya Akademy, K. P. Poornachandra Tejaswi, P. Krishnasamy, Novel, Translation, tamil-books"
"kongu-naattu-varalaaru-annamaarsuvaami","kongu-naattu-varalaaru-annamaarsuvaami","<p>
  <strong>Book Title:</strong> கொங்கு நாட்டு வரலாறு அண்ணமார்சுவாமி (kongu-naattu-varalaaru-annamaarsuvaami)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/p-krishnasamy"" title=""p-krishnasamy"">
    ப. கிருஷ்ணசாமி (P. Krishnasamy)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kavya-publishing-house"" title=""kavya-publishing-house"">
    காவ்யா பதிப்பகம் (Kavya Publishing House)
  </a><br>
  <strong>Year:</strong> -<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/varalaaru"" title=""varalaaru"">
    வரலாறு (Varalaru)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%9A%E0%AE%BF%E0%AE%A4%E0%AE%AE%E0%AF%8D%E0%AE%AA%E0%AE%B0_%E0%AE%B0%E0%AE%95%E0%AE%9A%E0%AE%BF%E0%AE%AF%E0%AE%AE%E0%AF%8D_(%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AF%81%E0%AE%AE%E0%AE%95%E0%AE%B3%E0%AF%8D_%E0%AE%A8%E0%AE%BF%E0%AE%B2%E0%AF%88%E0%AE%AF%E0%AE%AE%E0%AF%8D)_jpg.webp","10","","","","Kavya Publishing House, P. Krishnasamy, Varalaru, tamil-books"
"neelakkadal-muzuvathum-kappal-viduvom","neelakkadal-muzuvathum-kappal-viduvom","<p>
  <strong>Book Title:</strong> நீலக்கடல் முழுவதும் கப்பல் விடுவோம் (neelakkadal-muzuvathum-kappal-viduvom)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/narasayya"" title=""narasayya"">
    நரசய்யா (Narasayya)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/tamil-marabu-arakattalai"" title=""tamil-marabu-arakattalai"">
    தமிழ் மரபு அறக்கட்டளை (Tamil Marabu Arakattalai)
  </a><br>
  <strong>Year:</strong> 2023<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/esaay"" title=""esaay"">
    கட்டுரை (Esaay)
  </a><br>
  <strong>Subject:</strong> சூழலியல், சுற்றுலா / பயணம்<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%A8%E0%AF%80%E0%AE%B2%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%9F%E0%AE%B2%E0%AF%8D_%E0%AE%AE%E0%AF%81%E0%AE%B4%E0%AF%81%E0%AE%B5%E0%AE%A4%E0%AF%81%E0%AE%AE%E0%AF%8D_%E0%AE%95%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%B2%E0%AF%8D_%E0%AE%B5%E0%AE%BF%E0%AE%9F%E0%AF%81%E0%AE%B5%E0%AF%8B%E0%AE%AE%E0%AF%8D_jpg.webp","10","150","","","Tamil Marabu Arakattalai, Narasayya, Esaay, tamil-books"
"madharasapattinam","madharasapattinam","<p>
  <strong>Book Title:</strong> மதராசபட்டினம் (madharasapattinam)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/narasayya"" title=""narasayya"">
    நரசய்யா (Narasayya)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/pazhaniyappa-brothers"" title=""pazhaniyappa-brothers"">
    பழனியப்பா பிரதர்ஸ் (Pazhaniyappa Brothers)
  </a><br>
  <strong>Year:</strong> 2015<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/varalaaru"" title=""varalaaru"">
    வரலாறு (Varalaru)
  </a><br>
  <strong>Subject:</strong> தமிழ்நாடு<br>
  <strong>No. of pages:</strong> 230<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> Hardcover<br>
  <strong>ISBN:</strong> 9788183793841
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%AE%E0%AE%A4%E0%AE%B0%E0%AE%BE%E0%AE%9A%E0%AE%AA%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AE%BF%E0%AE%A9%E0%AE%AE%E0%AF%8D_jpg.webp","10","580","","","Pazhaniyappa Brothers, Narasayya, Varalaru, tamil-books"
"sembulap-peyaneer","sembulap-peyaneer","<p>
  <strong>Book Title:</strong> செம்புலப் பெயனீர் (sembulap-peyaneer)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/narasayya"" title=""narasayya"">
    நரசய்யா (Narasayya)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/pazhaniyappa-brothers"" title=""pazhaniyappa-brothers"">
    பழனியப்பா பிரதர்ஸ் (Pazhaniyappa Brothers)
  </a><br>
  <strong>Year:</strong> 2012<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/short-story"" title=""short-story"">
    சிறுகதை (Short Story)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 122<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%9A%E0%AF%86%E0%AE%AE%E0%AF%8D%E0%AE%AA%E0%AF%81%E0%AE%B2%E0%AE%AA%E0%AF%8D_%E0%AE%AA%E0%AF%86%E0%AE%AF%E0%AE%A9%E0%AF%80%E0%AE%B0%E0%AF%8D_jpg.webp","10","75","","","Pazhaniyappa Brothers, Narasayya, Short Story, tamil-books"
"sollonaapperu","sollonaapperu","<p>
  <strong>Book Title:</strong> சொல்லொணாப்பேறு (sollonaapperu)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/narasayya"" title=""narasayya"">
    நரசய்யா (Narasayya)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/pazhaniyappa-brothers"" title=""pazhaniyappa-brothers"">
    பழனியப்பா பிரதர்ஸ் (Pazhaniyappa Brothers)
  </a><br>
  <strong>Year:</strong> 2011<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/short-story"" title=""short-story"">
    சிறுகதை (Short Story)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 204<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> 9788183793063
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%9A%E0%AF%8A%E0%AE%B2%E0%AF%8D%E0%AE%B2%E0%AF%8A%E0%AE%A3%E0%AE%BE%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%87%E0%AE%B1%E0%AF%81_jpg.webp","10","90","","","Pazhaniyappa Brothers, Narasayya, Short Story, tamil-books"
"aalavaay","aalavaay","<p>
  <strong>Book Title:</strong> ஆலவாய் (aalavaay)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/narasayya"" title=""narasayya"">
    நரசய்யா (Narasayya)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/pazhaniyappa-brothers"" title=""pazhaniyappa-brothers"">
    பழனியப்பா பிரதர்ஸ் (Pazhaniyappa Brothers)
  </a><br>
  <strong>Year:</strong> 2009<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/varalaaru"" title=""varalaaru"">
    வரலாறு (Varalaru)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ்<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> 9788183795179
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%86%E0%AE%B2%E0%AE%B5%E0%AE%BE%E0%AE%AF%E0%AF%8D_jpg.webp","10","275","","","Pazhaniyappa Brothers, Narasayya, Varalaru, tamil-books"
