"Title","URL handle","Description","Vendor","Published on online store","Status","Image Src","Inventory quantity","Price","Price / International","Compare-at price","Tags"
"கொலையுதிர் காலம்","kolaiyuthir-kaalam","<p>
  <strong>Book Title:</strong> கொலையுதிர் காலம் (கொலையுதிர் காலம்)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/sujatha"" title=""sujatha"">
    சுஜாதா (Sujatha)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/uyirmai-pathippagam"" title=""uyirmai-pathippagam"">
    உயிர்மை பதிப்பகம் (Uyirmai Pathippagam)
  </a><br>
  <strong>Year:</strong> 2019<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
    நாவல் (Novel)
  </a><br>
  <strong>Subject:</strong> க்ரைம் த்ரில்லர் (Crime Thriller)<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> 9788189912208
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%95%E0%AF%8A%E0%AE%B2%E0%AF%88%E0%AE%AF%E0%AF%81%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AF%8D_%E0%AE%95%E0%AE%BE%E0%AE%B2%E0%AE%AE%E0%AF%8D_png.webp","10","280","","","Uyirmai Pathippagam, Sujatha, Novel, Crime Thriller, tamil-books"
"எப்போதும் பெண்","eppothum-pen","<p>
  <strong>Book Title:</strong> எப்போதும் பெண் (எப்போதும் பெண்)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/sujatha"" title=""sujatha"">
    சுஜாதா (Sujatha)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/uyirmai-pathippagam"" title=""uyirmai-pathippagam"">
    உயிர்மை பதிப்பகம் (Uyirmai Pathippagam)
  </a><br>
  <strong>Year:</strong> 2019<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
    நாவல் (Novel)
  </a><br>
  <strong>Subject:</strong> பெண்கள் (Pengal)<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> 978188641022
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%8E%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%8B%E0%AE%A4%E0%AF%81%E0%AE%AE%E0%AF%8D_%E0%AE%AA%E0%AF%86%E0%AE%A3%E0%AF%8D_jpg.webp","10","200","","","Uyirmai Pathippagam, Sujatha, Novel, Pengal, tamil-books"
"பெண் இயந்திரம்","pen-iyanthiram","<p>
  <strong>Book Title:</strong> பெண் இயந்திரம் (பெண் இயந்திரம்)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/sujatha"" title=""sujatha"">
    சுஜாதா (Sujatha)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/visa-publications"" title=""visa-publications"">
    விசா பப்ளிகேஷன்ஸ் (Visa Publications)
  </a><br>
  <strong>Year:</strong> 2019<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
    நாவல் (Novel)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 184<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%AA%E0%AF%86%E0%AE%A3%E0%AF%8D_%E0%AE%87%E0%AE%AF%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AE%AE%E0%AF%8D_jpg.webp","10","195","","","Visa Publications, Sujatha, Novel, tamil-books"
"ஏறக்குறைய சொர்க்கம்","erakkuraiya-sorkkam","<p>
  <strong>Book Title:</strong> ஏறக்குறைய சொர்க்கம் (ஏறக்குறைய சொர்க்கம்)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/sujatha"" title=""sujatha"">
    சுஜாதா (Sujatha)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/visa-publications"" title=""visa-publications"">
    விசா பப்ளிகேஷன்ஸ் (Visa Publications)
  </a><br>
  <strong>Year:</strong> 2019<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
    நாவல் (Novel)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 152<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%8F%E0%AE%B1%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AF%81%E0%AE%B1%E0%AF%88%E0%AE%AF_%E0%AE%9A%E0%AF%8A%E0%AE%B0%E0%AF%8D%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D_jpg.webp","10","120","","","Visa Publications, Sujatha, Novel, tamil-books"
"ரத்தம் ஒரே நிறம்","ratham-ore-niram","<p>
  <strong>Book Title:</strong> ரத்தம் ஒரே நிறம் (ரத்தம் ஒரே நிறம்)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/sujatha"" title=""sujatha"">
    சுஜாதா (Sujatha)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/visa-publications"" title=""visa-publications"">
    விசா பப்ளிகேஷன்ஸ் (Visa Publications)
  </a><br>
  <strong>Year:</strong> 2019<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
    நாவல் (Novel)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 360<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%B0%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%AE%E0%AF%8D_%E0%AE%92%E0%AE%B0%E0%AF%87_%E0%AE%A8%E0%AE%BF%E0%AE%B1%E0%AE%AE%E0%AF%8D_jpg.webp","10","360","","","Visa Publications, Sujatha, Novel, tamil-books"
"அப்பா அன்புள்ள அப்பா","appa-anbulla-appa","<p>
  <strong>Book Title:</strong> அப்பா அன்புள்ள அப்பா (அப்பா அன்புள்ள அப்பா)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/sujatha"" title=""sujatha"">
    சுஜாதா (Sujatha)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/visa-publications"" title=""visa-publications"">
    விசா பப்ளிகேஷன்ஸ் (Visa Publications)
  </a><br>
  <strong>Year:</strong> 2018<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
    நாவல் (Novel)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 96<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%85%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%BE,_%E0%AE%85%E0%AE%A9%E0%AF%8D%E0%AE%AA%E0%AF%81%E0%AE%B3%E0%AF%8D%E0%AE%B3_%E0%AE%85%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%BE_jpg.webp","10","45","","","Visa Publications, Sujatha, Novel, tamil-books"
"திரைக்கதை எழுதுவது எப்படி","thiraikkathai-ezhuthuvathu-eppadi","<p>
  <strong>Book Title:</strong> திரைக்கதை எழுதுவது எப்படி (திரைக்கதை எழுதுவது எப்படி)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/sujatha"" title=""sujatha"">
    சுஜாதா (Sujatha)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/uyirmai-pathippagam"" title=""uyirmai-pathippagam"">
    உயிர்மை பதிப்பகம் (Uyirmai Pathippagam)
  </a><br>
  <strong>Year:</strong> 2018<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/esaay"" title=""esaay"">
    கட்டுரை (Esaay)
  </a><br>
  <strong>Subject:</strong> சினிமா (Cinema)<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AF%88%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%A4%E0%AF%88_%E0%AE%8E%E0%AE%B4%E0%AF%81%E0%AE%A4%E0%AF%81%E0%AE%B5%E0%AE%A4%E0%AF%81_%E0%AE%8E%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%9F%E0%AE%BF_jpg.webp","10","150","","","Uyirmai Pathippagam, Sujatha, Esaay, Cinema, tamil-books"
"மறுபடியும் கணேஷ்","marupadiyum-ganesh","<p>
  <strong>Book Title:</strong> மறுபடியும் கணேஷ் (மறுபடியும் கணேஷ்)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/sujatha"" title=""sujatha"">
    சுஜாதா (Sujatha)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/visa-publications"" title=""visa-publications"">
    விசா பப்ளிகேஷன்ஸ் (Visa Publications)
  </a><br>
  <strong>Year:</strong> 2017<br>
  <strong>Category:</strong> -<br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 200<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%AE%E0%AE%B1%E0%AF%81%E0%AE%AA%E0%AE%9F%E0%AE%BF%E0%AE%AF%E0%AF%81%E0%AE%AE%E0%AF%8D_%E0%AE%95%E0%AE%A3%E0%AF%87%E0%AE%B7%E0%AF%8D_jpg.webp","10","145","","","Visa Publications, Sujatha, tamil-books"
"பிரிவோம் சந்திப்போம் (பாகம் - 1)","pirivom-santhippom-paakam-1","<p>
  <strong>Book Title:</strong> பிரிவோம் சந்திப்போம் (பாகம் - 1) (பிரிவோம் சந்திப்போம் (பாகம் - 1))<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/sujatha"" title=""sujatha"">
    சுஜாதா (Sujatha)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/visa-publications"" title=""visa-publications"">
    விசா பப்ளிகேஷன்ஸ் (Visa Publications)
  </a><br>
  <strong>Year:</strong> 2017<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
    நாவல் (Novel)
  </a><br>
  <strong>Subject:</strong> -<br>
  <strong>No. of pages:</strong> 192<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> -
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%AA%E0%AE%BF%E0%AE%B0%E0%AE%BF%E0%AE%B5%E0%AF%8B%E0%AE%AE%E0%AF%8D_%E0%AE%9A%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%8B%E0%AE%AE%E0%AF%8D_(%E0%AE%AA%E0%AE%BE%E0%AE%95%E0%AE%AE%E0%AF%8D_-_1)_jpg.webp","10","190","","","Visa Publications, Sujatha, Novel, tamil-books"
"மனைவி கிடைத்தாள்","manaivi-kidaiththal","<p>
  <strong>Book Title:</strong> மனைவி கிடைத்தாள் (மனைவி கிடைத்தாள்)<br>
  <strong>Author:</strong>
  <a href=""https://dodobooks.in/collections/sujatha"" title=""sujatha"">
    சுஜாதா (Sujatha)
  </a><br>
  <strong>Publisher:</strong>
  <a href=""https://dodobooks.in/collections/kizhakku-pathippagam"" title=""kizhakku-pathippagam"">
    கிழக்கு பதிப்பகம் (Kizhakku Pathippagam)
  </a><br>
  <strong>Year:</strong> 2017<br>
  <strong>Category:</strong>
  <a href=""https://dodobooks.in/collections/novel"" title=""novel"">
    நாவல் (Novel)
  </a><br>
  <strong>Subject:</strong> குடும்பம் / உறவு (Kudumbam Uraavu)<br>
  <strong>No. of pages:</strong> -<br>
  <strong>Language:</strong> தமிழ் (Tamil)<br>
  <strong>Book format:</strong> paperback<br>
  <strong>ISBN:</strong> 9788184937244
</p>","dodobooks","TRUE","draft","https://samuvelraja.github.io/prodfilter/upscaled/%E0%AE%AE%E0%AE%A9%E0%AF%88%E0%AE%B5%E0%AE%BF_%E0%AE%95%E0%AE%BF%E0%AE%9F%E0%AF%88%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BE%E0%AE%B3%E0%AF%8D_jpg.webp","10","160","","","Kizhakku Pathippagam, Sujatha, Novel, Kudumbam Uraavu, tamil-books"
